StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentChecks,Qage,Qgender,QEnglish,QAlanJones,QB_1,QB_2,QB_3,QB_4,QB_5,QB_6,QB_7,QB_8,QB_9,QB_10,QB_11,QB_12,QB_13,QB_14,QB_15,QBT_First Click,QBT_Last Click,QBT_Page Submit,QBT_Click Count,QC.1,QC.2,QC.3,QC.4,QC.5,QE.1,QE.2,QE.3,QE.4,QE.5,QF.1,QF.2,QF.3,QF.4,QF.5,QH.1,QH.2,QH.3,QH.4,QH.5,QI.1,QI.2,QI.3,QI.4,QI.5,QJ.1,QJ.2,QJ.3,QJ.4,QJ.5,QAC,QD.1,QD.2,QD.3,QD.4,QD.5,QG.1,QG.2,QG.3,QG.4,QG.5,CRT.1_1,CRT.1T_First Click,CRT.1T_Last Click,CRT.1T_Page Submit,CRT.1T_Click Count,CRT.2_1,CRT.2T_First Click,CRT.2T_Last Click,CRT.2T_Page Submit,CRT.2T_Click Count,CRT.3_1,CRT.3T_First Click,CRT.3T_Last Click,CRT.3T_Page Submit,CRT.3T_Click Count,QZ.1,QZ.2,QZ.3,QZ.4,QZ.5,QZ.6,QZ.7,QZ.8,QZ.9,QZ.10,QZ.11,QZ.12,QZ.13,QZ.14,QZ.15,QZ.16,QZ.17,QZ.18,QZ.19,QZ.21,QZ.22,QZ.23,QZ.24,QY.30,QY.31,QY.32,QY.33,QY.34,mTurkId,QX.1,QX.2,QX.3,QX.4,QX.5,QX.6,QX.7,TRUE,randomTrack,passCode,rid,RISN,opp,Q_TotalDuration,V,gc,term,age
15-06-18 14:42,15-06-18 14:50,0,100,445,1,15-06-18 14:50,R_3hmSIDtwoCJu2Q7,,,,,anonymous,EN,2,20,2,,,80,34,39,86,26,62,1,45,57,71,37,59,48,1,20,,,,,11,9,12,12,11,8,8,8,14,12,11,13,11,11,14,10,10,8,10,11,8,12,10,13,11,8,12,11,8,14,4,28,27,23,25,22,8,14,9,14,9,10,6.083,12.186,15.388,2,100,4.626,20.757,23.557,4,24,5.46,8.661,11.016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c248-6fe8-44c5-9bbe-83fce9b6717a,,Qual951-2905Retainer4,445,H,1,,18-24
15-06-18 14:21,15-06-18 14:58,0,100,2223,1,15-06-18 14:58,R_2RVvkKAUMMbPdfI,,,,,anonymous,EN,2,56,2,,,86,73,27,94,48,80,100,2,90,100,78,74,100,90,20,,,,,11,11,12,11,11,11,10,11,12,11,12,12,11,9,11,12,11,10,12,12,10,10,10,10,8,9,12,10,12,13,4,23,23,23,25,27,10,12,10,13,10,10,34.665,34.635,47.645,2,100,9.107,9.022,28.514,2,47,16.494,16.419,20.523,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23bd53-b7b9-4648-a3e2-de99bdd1a101,,Qual951-2905Retainer4,2223,H,1,,55-64
15-06-18 14:48,15-06-18 14:59,0,100,621,1,15-06-18 14:59,R_1gtp8Xu4dHUevDQ,,,,,anonymous,EN,2,61,2,,,50,34,22,1,50,70,8,1,26,80,35,40,100,100,20,,,,,12,10,12,10,10,10,8,8,10,11,9,14,13,10,14,14,9,9,14,12,13,12,11,12,12,8,8,8,9,13,4,28,28,27,22,22,9,11,10,10,9,0.1,6.041,6.041,11.88,1,20,39.596,39.596,43.191,1,24,21.235,21.235,26.714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c3c1-f36f-41f0-9872-cfe4ec2f6dca,,Qual951-2905Retainer4,621,H,1,,55-64
15-06-18 13:52,15-06-18 15:05,0,100,4384,1,15-06-18 15:05,R_2w6Wm1bKFGSFmpV,,,,,anonymous,EN,2,48,2,,,25,1,0,50,75,5,80,15,80,85,0,1,80,50,20,,,,,10,11,11,11,11,10,11,11,12,11,13,10,9,9,11,9,11,10,11,11,10,10,10,12,10,10,10,10,10,14,4,22,22,23,28,28,11,11,11,11,11,10,0.971,4.516,5.09,2,100,0.911,0.911,4.357,1,24,0.865,0.865,4.036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23b69f-06ff-4a15-96c3-82ceb344b5e8,,Qual951-2905Retainer4,4384,H,1,,45-54
15-06-18 15:07,15-06-18 15:13,0,100,392,1,15-06-18 15:13,R_3Htv9RpdJ4PfdJF,,,,,anonymous,EN,2,51,2,,,72,98,99,99,38,100,87,99,95,69,73,56,89,99,20,,,,,12,10,11,9,10,9,9,9,13,12,8,12,13,10,10,13,9,9,12,10,12,9,8,11,8,8,10,8,8,12,4,23,22,22,26,27,8,13,9,13,8,0.1,4.693,4.599,14.008,2,500,9.976,9.976,14.071,2,72,3.16,3.176,7.548,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c815-6bad-4222-bcd4-a052e3467aa5,,Qual951-2905Retainer4,392,H,1,,45-54
15-06-18 15:07,15-06-18 15:15,0,100,516,1,15-06-18 15:16,R_39RgihtfazqJMs1,,,,,anonymous,EN,2,73,2,,,70,70,50,70,50,85,5,40,50,35,75,50,50,50,20,,,,,9,9,10,12,12,8,8,8,14,8,11,11,12,9,10,13,9,9,10,10,14,10,9,13,11,9,9,9,9,11,4,28,28,28,22,22,8,14,9,14,8,10,7.703,7.842,15.948,2,5,3.631,3.833,11.613,2,47,7.001,7.129,12.904,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c816-ba96-4d0a-9ff1-c29eaec70bdd,,Qual951-2905Retainer4,516,H,1,,65+
15-06-18 15:06,15-06-18 15:16,0,100,592,1,15-06-18 15:16,R_1psUwz0m9bfcD2u,,,,,anonymous,EN,2,64,1,,,32,50,30,6,100,100,80,100,100,100,88,85,100,100,20,,,,,8,12,10,13,14,9,10,10,9,12,9,10,9,11,13,8,12,10,9,11,8,13,12,10,8,9,13,10,9,13,4,24,24,26,24,24,8,13,8,14,8,10,3.38,3.38,6.391,1,20,1.071,1.071,3.42,1,12,1.26,1.26,3.122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c7dd-b417-4569-acdd-76b9fcdcec5b,,Qual951-2905Retainer4,592,H,1,,55-64
15-06-18 15:08,15-06-18 15:16,0,100,486,1,15-06-18 15:16,R_3g5Z0Tzu0HTitcl,,,,,anonymous,EN,2,25,2,,,16,55,40,36,36,72,41,58,40,20,48,39,76,28,20,,,,,9,10,10,10,9,9,10,9,11,10,10,10,11,9,9,8,10,10,11,11,11,9,10,10,10,8,12,9,8,10,4,25,23,23,24,26,9,10,9,10,10,0.1,1.822,22.997,23.063,7,100,5.25,5.416,7.679,2,24,4.851,8.724,8.783,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c845-91e6-4115-80a6-a0aff3209e50,,Qual951-2905Retainer4,486,H,1,,25-34
15-06-18 15:10,15-06-18 15:17,0,100,435,1,15-06-18 15:17,R_9YPmNIP7erFYBix,,,,,anonymous,EN,2,33,1,,,0,13,1,21,17,53,13,21,49,11,14,25,21,10,20,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,25,25,25,25,25,11,11,11,11,11,0.1,6.547,16.792,16.926,3,100,9.962,13.544,13.645,3,24,14.394,25.031,25.138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c8cb-8e51-4cdd-b71d-cfd861bdec9f,,Qual951-2905Retainer4,435,H,1,,25-34
15-06-18 15:08,15-06-18 15:27,0,100,1085,1,15-06-18 15:27,R_z8PD8e93lF72ZH3,,,,,anonymous,EN,2,31,1,,,0,90,80,80,80,50,90,40,100,100,60,100,100,80,20,,,,,10,9,10,10,10,11,10,10,8,12,11,9,10,9,9,8,11,8,8,9,12,10,8,8,8,8,12,11,8,8,4,22,22,22,23,28,8,11,10,12,8,10,17.367,17.367,22.19,1,100,62.452,62.452,66.772,1,24,20.132,20.132,23.116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c876-09ec-4eaf-974d-7172b56a64a9,,Qual951-2905Retainer4,1085,H,1,,25-34
15-06-18 15:20,15-06-18 15:27,0,100,378,1,15-06-18 15:27,R_2YWBMzpowyFD5GJ,,,,,anonymous,EN,2,56,1,,,51,64,24,8,50,45,53,43,50,100,45,39,50,100,20,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,25,25,25,26,25,11,11,11,11,11,10,7.464,7.464,10.647,2,100,7.625,7.625,10.877,2,24,9.037,9.058,11.843,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23cb37-e385-4117-b76c-f2ca2c91d4e8,,Qual951-2905Retainer4,378,H,1,,55-64
15-06-18 15:24,15-06-18 15:29,0,100,297,1,15-06-18 15:29,R_DAFrOiCSTFHdMYN,,,,,anonymous,EN,2,32,2,,,47,45,46,49,49,45,46,47,47,46,47,46,49,45,20,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,25,25,25,25,25,11,11,11,11,11,0.05,23.12,23.12,57.545,1,200,18.717,18.717,33.759,1,28,18.076,18.076,21.797,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23cc09-5dd3-4a13-a58b-0c49a69e2a0e,,Qual951-2905Retainer4,297,H,1,,25-34
15-06-18 15:12,15-06-18 15:29,0,100,1050,1,15-06-18 15:29,R_2UfJPa7MlK6ja5x,,,,,anonymous,EN,2,29,2,,,47,50,48,70,21,25,6,4,38,9,100,24,95,45,20,,,,,13,8,14,9,8,8,8,8,14,14,8,14,8,14,13,9,10,10,9,10,10,10,10,9,9,13,12,11,13,13,4,28,28,27,22,22,8,14,8,14,8,0.05,4.784,4.784,22.317,1,100,7.804,7.804,16.592,1,47,5.181,5.181,7.287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c93a-513d-46bc-a2c2-6773930e94e1,,Qual951-2905Retainer4,1050,H,1,,25-34
15-06-18 15:34,15-06-18 15:43,0,100,528,1,15-06-18 15:43,R_z8tXmg6c5BPueSR,,,,,anonymous,EN,2,56,2,,,100,85,6,97,86,99,31,4,99,99,51,30,96,94,20,,,,,14,11,14,8,11,9,10,9,11,11,8,14,14,14,8,8,14,8,11,12,14,14,8,11,8,8,8,8,11,14,4,28,22,22,25,24,8,9,8,14,8,10,10.685,10.685,19.949,1,10,5.896,5.896,18.622,1,56,9.184,9.184,14.811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23ce72-3402-4be6-9d95-4e9d0c3cdf2a,,Qual951-2905Retainer4,528,H,1,,55-64
15-06-18 15:26,15-06-18 15:45,0,100,1137,1,15-06-18 15:45,R_31ABmNeZsfwiMeM,,,,,anonymous,EN,2,47,2,,,50,50,54,92,87,93,92,93,92,92,51,58,96,91,20,,,,,11,12,13,9,9,9,11,9,11,11,9,11,11,12,9,10,11,12,12,11,9,11,10,9,9,8,12,12,12,13,4,22,22,22,25,28,8,14,8,13,8,10,5.208,5.208,8.383,1,100,99.542,99.542,103.549,1,24,25.092,25.092,27.397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23cc7d-1577-4de8-a9da-961268399898,,Qual951-2905Retainer4,1137,H,1,,45-54
15-06-18 15:28,15-06-18 15:49,0,100,1254,1,15-06-18 15:49,R_2fj33qoHYv2hOvA,,,,,anonymous,EN,2,50,2,,,2,100,48,63,55,35,80,5,100,100,100,28,100,73,20,,,,,10,10,12,11,11,14,14,13,8,10,8,10,10,8,9,11,8,10,12,11,11,8,8,10,8,8,10,8,11,8,4,22,22,26,25,24,8,14,8,13,8,10,6.602,6.602,11.715,1,500,8.776,8.776,16.64,1,24,8.563,9.26,14.155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23ccf1-97e3-4f3e-a708-9c42682a0f66,,Qual951-2905Retainer4,1254,H,1,,45-54
15-06-18 15:47,15-06-18 15:54,0,100,432,1,15-06-18 15:54,R_2wNS5QkB2UCxUZI,,,,,anonymous,EN,2,48,1,,,56,34,30,10,72,92,50,81,56,76,49,56,77,86,20,,,,,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,11,11,10,10,11,11,9,11,11,9,14,4,28,28,25,25,22,9,13,11,11,11,0.1,7.903,7.903,15.108,1,100,47.408,47.408,50.584,1,24,10.847,10.847,20.561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d182-2935-454f-bd28-afb471c76813,,Qual951-2905Retainer4,432,H,1,,45-54
15-06-18 15:45,15-06-18 15:55,0,100,543,1,15-06-18 15:55,R_3PEV00PC5KbOfln,,,,,anonymous,EN,2,49,2,,,12,5,11,12,5,38,100,45,31,2,12,4,100,88,20,,,,,11,13,12,12,11,9,13,10,10,11,9,14,11,12,12,11,8,11,10,12,12,8,8,13,11,8,11,11,11,11,4,25,22,25,22,26,9,13,11,13,9,10,23.548,26.187,26.129,3,500,11.885,38.182,52.368,3,24,16.987,19.644,19.591,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d124-2d62-4419-bfea-1858a69f828c,,Qual951-2905Retainer4,543,H,1,,45-54
15-06-18 15:45,15-06-18 15:58,0,100,792,1,15-06-18 15:58,R_3kaDTwIdJqVv1pp,,,,,anonymous,EN,2,68,2,,,91,95,89,80,26,16,49,49,9,27,32,50,69,57,20,,,,,14,11,14,8,9,8,8,10,14,14,11,13,13,11,14,11,11,10,11,12,12,12,11,14,13,11,11,8,8,10,4,25,24,24,24,25,8,14,10,14,8,10,5.689,6.078,10.772,2,100,5.438,5.823,23.952,2,24,8.468,8.731,12.919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d0f0-1738-4986-93e5-3759b7b8e407,,Qual951-2905Retainer4,792,H,1,,65+
15-06-18 15:50,15-06-18 16:00,0,100,571,1,15-06-18 16:00,R_2WSTsCMbHXsr614,,,,,anonymous,EN,2,58,1,,,8,24,50,21,60,88,97,98,99,98,96,93,100,98,20,,,,,11,11,8,11,11,14,14,14,8,8,11,12,12,10,11,10,13,9,14,12,10,10,8,10,9,10,14,11,8,14,4,22,22,22,25,25,8,10,10,13,9,0.1,12.121,12.039,19.571,2,5 min,28.618,28.531,35.746,2,24 days,12.863,12.91,21.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d23b-b924-4e0b-bb67-c1978a58b1b3,,Qual951-2905Retainer4,571,H,1,,55-64
15-06-18 15:47,15-06-18 16:00,0,100,778,1,15-06-18 16:00,R_2aE9q7wmssRxITm,,,,,anonymous,EN,2,69,2,,,3,69,54,61,64,76,77,40,92,72,92,62,91,61,20,,,,,12,10,12,12,12,13,13,10,9,12,12,10,13,9,11,9,10,13,13,13,12,10,13,13,10,10,13,12,10,13,4,23,22,22,27,27,9,12,10,13,10,0.1,5.568,5.616,11.944,2,100,8.769,12.563,12.589,3,30,59.87,59.917,69.545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d18d-637e-497c-8f73-d7845ab08ebd,,Qual951-2905Retainer4,778,H,1,,65+
15-06-18 15:38,15-06-18 16:03,0,100,1476,1,15-06-18 16:03,R_32PIKTqIgyHbgoz,,,,,anonymous,EN,2,67,1,,,100,90,50,12,49,100,91,90,100,100,70,73,100,100,20,,,,,9,11,9,10,9,9,9,10,12,11,9,11,11,11,11,9,8,9,9,8,9,8,8,8,8,8,11,8,8,11,4,22,22,22,24,22,8,14,9,14,8,0.1,5.643,5.643,9.507,1,5,1.943,1.943,15.366,1,20,10.129,12.386,12.877,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23cf69-fabf-45ed-b41c-b4d485db0946,,Qual951-2905Retainer4,1476,H,3,quota_full,65+
15-06-18 15:55,15-06-18 16:03,0,100,485,1,15-06-18 16:03,R_1lfz6Ol4x2Yjqjp,,,,,anonymous,EN,2,40,2,,,25,76,48,57,41,63,42,35,85,64,50,41,82,96,20,,,,,11,11,11,11,11,12,11,12,11,12,11,11,11,11,11,10,10,11,12,11,10,10,9,10,10,10,12,12,10,11,4,26,25,24,25,24,10,12,10,12,10,10,5.957,5.979,10.169,2,100,8.16,17.138,17.199,3,24,12.547,27.721,27.792,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d360-dae8-4b22-bf56-3db1d6440055,,Qual951-2905Retainer4,485,H,3,quota_full,35-44
15-06-18 15:44,15-06-18 16:07,0,100,1426,1,15-06-18 16:07,R_3iVhEu41qfPINYV,,,,,anonymous,EN,2,34,2,,,50,50,50,50,50,100,2,100,6,50,50,100,100,100,20,,,,,10,11,12,9,11,8,8,8,14,8,12,8,9,8,9,8,8,8,8,8,8,8,8,8,8,11,14,9,9,14,4,28,28,24,25,22,14,8,14,8,14,10,13.072,13.026,16.589,2,100,9.202,9.26,15.24,2,24,25.695,25.771,30.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d0af-e276-49cf-8ac2-bab7238e326c,,Qual951-2905Retainer4,1426,H,3,quota_full,25-34
15-06-18 15:58,15-06-18 16:27,0,100,1700,1,15-06-18 16:27,R_oY5coZyt6ThYmYN,,,,,anonymous,EN,2,53,2,,,50,34,50,37,97,72,52,71,93,80,71,53,72,93,20,,,,,8,11,10,11,11,11,9,14,9,11,11,11,11,11,11,14,9,14,14,14,8,9,8,8,8,8,14,11,8,14,4,22,22,22,28,28,8,14,8,14,8,10,1.262,1.262,17.968,1,100,1.201,1.201,27.474,1,24,14.548,14.548,17.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23d422-b3e3-41eb-8549-2caa58e24793,,Qual951-2905Retainer4,1700,H,3,quota_full,45-54
15-06-18 15:35,15-06-18 16:33,0,100,3478,1,15-06-18 16:33,R_qF5HMqD02jvPElP,,,,,anonymous,EN,2,54,2,,,50,50,0,50,0,50,0,0,50,50,50,50,50,0,20,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,25,22,25,25,25,11,11,11,11,11,10,0,0,8.73,0,100,0,0,4.642,0,100,0,0,9.974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23ce90-850c-4fca-a3fc-eec91f8b709b,,Qual951-2905Retainer4,3478,H,3,quota_full,45-54
15-06-18 14:37,15-06-18 16:37,0,100,7182,1,15-06-18 16:37,R_2ciK9YH9tx10Gy2,,,,,anonymous,EN,2,47,2,,,16,31,12,2,8,30,45,0,85,16,28,50,21,71,20,,,,,12,11,11,11,11,9,12,10,11,10,11,11,12,11,11,11,11,11,12,12,10,12,12,12,10,12,11,12,9,12,4,28,22,22,25,24,9,14,10,12,9,0.1,8.055,8.074,13.974,2,100,63.273,63.292,65.564,2,12,56.059,56.08,57.799,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b23c10a-c1f0-49d2-8ecf-d8d551ec9971,,Qual951-2905Retainer4,7182,H,3,quota_full,45-54
18-06-18 14:20,18-06-18 14:27,0,100,399,1,18-06-18 14:27,R_21aIvaRFjKHZm8u,,,,,anonymous,EN,2,28,1,,,73,98,100,42,69,99,50,99,90,88,60,76,78,70,20,,,,,10,10,10,10,11,9,9,10,10,10,9,11,11,10,9,9,9,9,11,11,12,9,10,10,9,9,10,9,8,10,4,23,23,23,24,25,9,11,9,12,10,10,10.743,10.796,18.375,2,10,1.495,1.517,11.677,2,96,18.116,18.147,37.512,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b1a7-cd8b-44de-9d8f-de0aeceee8e3,,Qual951-2905Retainer4,399,H,3,quota_full,25-34
18-06-18 14:21,18-06-18 14:29,0,100,454,1,18-06-18 14:29,R_ZHU8RSN7EFnkYOB,,,,,anonymous,EN,2,63,1,,,19,52,14,52,41,53,51,69,74,69,72,51,75,52,20,,,,,11,12,11,11,10,9,10,9,13,13,11,11,11,11,11,13,9,10,13,11,10,10,10,12,11,9,10,10,9,12,4,28,25,27,23,23,9,13,10,11,9,10,13.5,13.5,17.804,1,100,11.564,11.564,21.571,1,47,23.107,23.107,39.909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b1d7-acca-4f0b-a3e5-6cc2ef26a7ad,,Qual951-2905Retainer4,454,H,1,,55-64
18-06-18 14:21,18-06-18 14:31,0,100,604,1,18-06-18 14:31,R_3ETjPMCZpsq1dTe,,,,,anonymous,EN,2,45,2,,,50,1,63,15,61,96,97,95,82,97,98,96,100,85,20,,,,,12,10,12,10,10,8,10,11,13,12,8,11,11,8,11,11,8,10,11,10,13,10,11,13,10,12,12,11,12,13,4,25,25,25,27,25,8,14,9,14,8,0.1,8.167,8.167,16.74,1,100,5.219,5.219,118.896,1,47,6.111,6.111,18.914,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b1be-124f-4f23-aed0-68eecc44038e,,Qual951-2905Retainer4,604,H,3,quota_full,45-54
18-06-18 14:22,18-06-18 14:33,0,100,646,1,18-06-18 14:33,R_1HbfVgoPYt5D8U6,,,,,anonymous,EN,2,52,2,,,2,67,45,84,53,36,89,39,100,76,83,59,100,16,20,,,,,12,10,12,11,10,13,12,14,10,12,10,11,10,11,12,13,14,13,14,14,11,12,12,10,12,10,12,11,11,14,4,22,22,22,28,28,9,12,10,13,10,10,7.383,7.383,15.88,1,100,7.535,7.535,11.649,1,24,11.102,11.102,14.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b1fe-b8c2-4dcc-9586-f8eec397b5dd,,Qual951-2905Retainer4,646,H,1,,45-54
18-06-18 14:26,18-06-18 14:34,0,100,476,1,18-06-18 14:34,R_2AYcESZgEr7HVyp,,,,,anonymous,EN,2,35,1,,,51,5,17,56,1,14,24,13,0,0,77,77,26,10,20,,,,,10,11,11,12,11,10,11,11,9,11,10,11,11,8,10,11,14,11,11,10,14,11,11,14,13,8,10,8,10,11,4,24,24,22,22,24,8,14,11,14,11,0.1,1.079,1.079,11.681,1,5,7.239,7.239,21.014,1,47,3.853,3.853,23.438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b2e4-5d83-4b20-95c6-7ff51fb0525f,,Qual951-2905Retainer4,476,H,1,,35-44
18-06-18 14:25,18-06-18 14:35,0,100,593,1,18-06-18 14:35,R_1ovzo8aESHUOZkc,,,,,anonymous,EN,2,48,2,,,96,89,100,100,100,91,68,100,19,96,100,71,100,100,20,,,,,14,9,10,9,10,9,14,13,12,8,12,9,14,8,11,9,10,8,14,8,10,10,10,9,13,9,8,8,10,13,4,22,24,22,22,27,12,8,14,8,8,10,1.633,1.633,53.19,1,500,9.676,24.695,27.296,2,24,14.26,14.26,19.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b258-3a63-45fb-a8f0-1d33aefd484c,,Qual951-2905Retainer4,593,H,1,,45-54
18-06-18 14:30,18-06-18 14:35,0,100,341,1,18-06-18 14:35,R_3kaGxXVE3xTE9oA,,,,,anonymous,EN,2,27,2,,,100,88,100,85,9,50,3,1,16,23,94,60,11,1,20,,,,,12,9,14,8,8,8,8,8,14,13,8,11,8,12,13,13,12,10,13,12,13,14,10,13,12,9,10,8,8,12,4,28,27,27,22,22,8,14,8,14,8,5,4.521,4.521,15.188,1,100,16.495,16.495,19.345,1,47,10.028,10.028,14.896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b3d9-4f2b-43db-8837-6de0c1ed5657,,Qual951-2905Retainer4,341,H,1,,25-34
18-06-18 14:20,18-06-18 14:36,0,100,946,1,18-06-18 14:36,R_2fkulAFTRcaohBz,,,,,anonymous,EN,2,65,2,,,20,57,35,14,66,36,68,37,63,47,44,63,66,45,20,,,,,10,11,11,11,9,9,11,9,10,11,9,11,11,9,9,9,11,9,9,9,11,9,8,9,8,10,12,9,9,10,4,25,22,22,23,27,9,11,10,11,11,10,13.855,13.855,24.539,1,100,35.058,35.058,42.819,1,24,30.263,42.823,52.702,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b1a4-3b5e-4ce5-b406-79bb7894bbb6,,Qual951-2905Retainer4,946,H,1,,65+
18-06-18 14:36,18-06-18 14:38,0,100,153,1,18-06-18 14:38,R_3MhAiffo7LF9wP7,,,,,anonymous,EN,2,26,1,,,26,89,80,87,78,93,78,75,52,73,57,44,78,63,20,,,,,9,8,11,8,9,8,10,10,10,10,9,8,8,8,10,8,10,8,10,9,9,9,9,9,8,9,9,8,9,9,4,24,24,24,22,25,9,8,9,9,10,5,0.428,0.46,2.631,2,20,0.462,2.299,2.379,3,3,0.296,0.325,1.759,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b552-f41b-47ce-9cdf-813b307eb9de,,Qual951-2905Retainer4,153,H,1,,25-34
18-06-18 14:32,18-06-18 14:39,0,100,405,1,18-06-18 14:39,R_zeTQkiG0BjPqVKp,,,,,anonymous,EN,2,18,2,,,10,10,10,10,10,9,10,10,10,10,10,10,10,10,20,,,,,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,8,11,4,24,22,22,27,22,12,12,12,12,12,10,67.944,67.991,71.968,2,100,9.992,10.018,13.718,2,69,2.353,4.97,5.068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b45f-0f66-4bc3-b508-4e5849e8722b,,Qual951-2905Retainer4,405,H,1,,18-24
18-06-18 14:35,18-06-18 14:39,0,100,270,1,18-06-18 14:39,R_2ElSfwQSorxTFZH,,,,,anonymous,EN,2,61,1,,,48,26,47,29,11,5,1,9,25,2,25,3,3,6,20,,,,,11,11,12,9,8,8,8,8,13,12,11,10,11,11,9,10,10,11,11,9,11,11,11,11,11,11,10,11,11,11,4,28,27,26,23,23,10,12,10,9,10,0.1,1.352,15.171,15.574,3,1,1.384,1.384,21.391,1,47,1.641,1.641,7.049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b504-d06c-409d-add1-ad91540db593,,Qual951-2905Retainer4,270,H,1,,55-64
18-06-18 14:27,18-06-18 14:40,0,100,759,1,18-06-18 14:40,R_2V3F3VfkHt8Ctfw,,,,,anonymous,EN,2,65,1,,,100,81,5,87,57,92,57,50,53,54,56,56,37,80,20,,,,,11,11,11,11,10,10,13,11,9,11,9,11,11,11,11,11,11,11,11,9,13,10,10,11,11,9,13,11,9,11,4,24,22,27,25,27,11,11,11,11,13,56,35.039,35.039,49.342,1,100,62.48,62.48,66.58,1,24,52.26,52.26,56.322,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b354-1c3d-4997-af15-e94905380da6,,Qual951-2905Retainer4,759,H,1,,65+
